Postleitzahl / Code Postal / Codice Postale,Ort / Ville / Città,Kanton,Abkürzung / Abréviation / Abbreviazione,Land,,,,,,,,,,
1482,Cugy FR,Freiburg,FR,Schweiz,,,,,,,,,,
1483,Frasses,Freiburg,FR,Schweiz,,,,,,,,,,
1483,Vesin,Freiburg,FR,Schweiz,,,,,,,,,,
1483,Montet (Broye),Freiburg,FR,Schweiz,,,,,,,,,,
1484,Aumont,Freiburg,FR,Schweiz,,,,,,,,,,
1484,Granges-de-Vesin,Freiburg,FR,Schweiz,,,,,,,,,,
1485,Nuvilly,Freiburg,FR,Schweiz,,,,,,,,,,
1486,Vuissens,Freiburg,FR,Schweiz,,,,,,,,,,
1489,Murist,Freiburg,FR,Schweiz,,,,,,,,,,
1509,Vucherens,Waadt,VD,Schweiz,,,,,,,,,,
1510,Syens,Waadt,VD,Schweiz,,,,,,,,,,
1510,Moudon,Waadt,VD,Schweiz,,,,,,,,,,
1512,Chavannes-sur-Moudon,Waadt,VD,Schweiz,,,,,,,,,,
1513,Hermenches,Waadt,VD,Schweiz,,,,,,,,,,
1513,Rossenges,Waadt,VD,Schweiz,,,,,,,,,,
1514,Bussy-sur-Moudon,Waadt,VD,Schweiz,,,,,,,,,,
1515,Neyruz-sur-Moudon,Waadt,VD,Schweiz,,,,,,,,,,
1515,Villars-le-Comte,Waadt,VD,Schweiz,,,,,,,,,,
1521,Curtilles,Waadt,VD,Schweiz,,,,,,,,,,
1522,Oulens-sur-Lucens,Waadt,VD,Schweiz,,,,,,,,,,
1522,Lucens,Waadt,VD,Schweiz,,,,,,,,,,
1523,Granges-près-Marnand,Waadt,VD,Schweiz,,,,,,,,,,
1524,Marnand,Waadt,VD,Schweiz,,,,,,,,,,
1525,Seigneux,Waadt,VD,Schweiz,,,,,,,,,,
1525,Henniez,Waadt,VD,Schweiz,,,,,,,,,,
1526,Forel-sur-Lucens,Waadt,VD,Schweiz,,,,,,,,,,
1526,Cremin,Waadt,VD,Schweiz,,,,,,,,,,
1527,Villeneuve FR,Freiburg,FR,Schweiz,,,,,,,,,,
1528,Praratoud,Freiburg,FR,Schweiz,,,,,,,,,,
1528,Surpierre,Freiburg,FR,Schweiz,,,,,,,,,,
1529,Cheiry,Freiburg,FR,Schweiz,,,,,,,,,,
1530,Payerne,Waadt,VD,Schweiz,,,,,,,,,,
1532,Fétigny,Freiburg,FR,Schweiz,,,,,,,,,,
1533,Ménières,Freiburg,FR,Schweiz,,,,,,,,,,
1534,Chapelle (Broye),Freiburg,FR,Schweiz,,,,,,,,,,
1534,Sassel,Waadt,VD,Schweiz,,,,,,,,,,
1535,Combremont-le-Grand,Waadt,VD,Schweiz,,,,,,,,,,
1536,Combremont-le-Petit,Waadt,VD,Schweiz,,,,,,,,,,
1537,Champtauroz,Waadt,VD,Schweiz,,,,,,,,,,
1538,Treytorrens (Payerne),Waadt,VD,Schweiz,,,,,,,,,,
1541,Morens FR,Freiburg,FR,Schweiz,,,,,,,,,,
1541,Sévaz,Freiburg,FR,Schweiz,,,,,,,,,,
1541,Bussy FR,Freiburg,FR,Schweiz,,,,,,,,,,
1542,Rueyres-les-Prés,Freiburg,FR,Schweiz,,,,,,,,,,
1543,Grandcour,Waadt,VD,Schweiz,,,,,,,,,,
1544,Gletterens,Freiburg,FR,Schweiz,,,,,,,,,,
1545,Chevroux,Waadt,VD,Schweiz,,,,,,,,,,
1551,Vers-chez-Perrin,Waadt,VD,Schweiz,,,,,,,,,,
1552,Trey,Waadt,VD,Schweiz,,,,,,,,,,
1553,Châtonnaye,Freiburg,FR,Schweiz,,,,,,,,,,
1554,Sédeilles,Waadt,VD,Schweiz,,,,,,,,,,
1554,Rossens VD,Waadt,VD,Schweiz,,,,,,,,,,
1555,Villarzel,Waadt,VD,Schweiz,,,,,,,,,,
1562,Corcelles-près-Payerne,Waadt,VD,Schweiz,,,,,,,,,,
1563,Dompierre FR,Freiburg,FR,Schweiz,,,,,,,,,,
1564,Domdidier,Freiburg,FR,Schweiz,,,,,,,,,,
1565,Vallon,Freiburg,FR,Schweiz,,,,,,,,,,
1565,Missy,Waadt,VD,Schweiz,,,,,,,,,,
1566,Les Friques,Freiburg,FR,Schweiz,,,,,,,,,,
1566,St-Aubin FR,Freiburg,FR,Schweiz,,,,,,,,,,
1567,Delley,Freiburg,FR,Schweiz,,,,,,,,,,
1568,Portalban,Freiburg,FR,Schweiz,,,,,,,,,,
1580,Oleyres,Waadt,VD,Schweiz,,,,,,,,,,
1580,Avenches,Waadt,VD,Schweiz,,,,,,,,,,
1582,Donatyre,Waadt,VD,Schweiz,,,,,,,,,,
1583,Villarepos,Freiburg,FR,Schweiz,,,,,,,,,,
1584,Villars-le-Grand,Waadt,VD,Schweiz,,,,,,,,,,
1585,Bellerive VD,Waadt,VD,Schweiz,,,,,,,,,,
1585,Cotterd,Waadt,VD,Schweiz,,,,,,,,,,
1585,Salavaux,Waadt,VD,Schweiz,,,,,,,,,,
1586,Vallamand,Waadt,VD,Schweiz,,,,,,,,,,
1587,Montmagny,Waadt,VD,Schweiz,,,,,,,,,,
1587,Constantine,Waadt,VD,Schweiz,,,,,,,,,,
1588,Cudrefin,Waadt,VD,Schweiz,,,,,,,,,,
1589,Chabrey,Waadt,VD,Schweiz,,,,,,,,,,
1595,Clavaleyres,Bern,BE,Schweiz,,,,,,,,,,
1595,Faoug,Waadt,VD,Schweiz,,,,,,,,,,
1607,Les Tavernes,Waadt,VD,Schweiz,,,,,,,,,,
1607,Les Thioleyres,Waadt,VD,Schweiz,,,,,,,,,,
1607,Palézieux-Village,Waadt,VD,Schweiz,,,,,,,,,,
1607,Palézieux,Waadt,VD,Schweiz,,,,,,,,,,
1608,Chapelle (Glâne),Freiburg,FR,Schweiz,,,,,,,,,,
1608,Bussigny-sur-Oron,Waadt,VD,Schweiz,,,,,,,,,,
1608,Chesalles-sur-Oron,Waadt,VD,Schweiz,,,,,,,,,,
1608,Oron-le-Châtel,Waadt,VD,Schweiz,,,,,,,,,,
1609,Besencens,Freiburg,FR,Schweiz,,,,,,,,,,
1609,Fiaugères,Freiburg,FR,Schweiz,,,,,,,,,,
1609,Le Jordil,Freiburg,FR,Schweiz,,,,,,,,,,
1609,St-Martin FR,Freiburg,FR,Schweiz,,,,,,,,,,
1610,Châtillens,Waadt,VD,Schweiz,,,,,,,,,,
1610,Vuibroye,Waadt,VD,Schweiz,,,,,,,,,,
1610,Oron-la-Ville,Waadt,VD,Schweiz,,,,,,,,,,
1611,Le Crêt-près-Semsales,Freiburg,FR,Schweiz,,,,,,,,,,
1612,Ecoteaux,Waadt,VD,Schweiz,,,,,,,,,,
1613,Maracon,Waadt,VD,Schweiz,,,,,,,,,,
1614,Granges (Veveyse),Freiburg,FR,Schweiz,,,,,,,,,,
1615,Bossonnens,Freiburg,FR,Schweiz,,,,,,,,,,
1616,Attalens,Freiburg,FR,Schweiz,,,,,,,,,,
1617,Tatroz,Freiburg,FR,Schweiz,,,,,,,,,,
1617,Remaufens,Freiburg,FR,Schweiz,,,,,,,,,,
1618,Châtel-St-Denis,Freiburg,FR,Schweiz,,,,,,,,,,
1619,Les Paccots,Freiburg,FR,Schweiz,,,,,,,,,,
1623,Semsales,Freiburg,FR,Schweiz,,,,,,,,,,
1624,La Verrerie,Freiburg,FR,Schweiz,,,,,,,,,,
1624,Grattavache,Freiburg,FR,Schweiz,,,,,,,,,,
1624,Progens,Freiburg,FR,Schweiz,,,,,,,,,,
1625,Maules,Freiburg,FR,Schweiz,,,,,,,,,,
1625,Sâles (Gruyère),Freiburg,FR,Schweiz,,,,,,,,,,
1626,Romanens,Freiburg,FR,Schweiz,,,,,,,,,,
1626,Treyfayes,Freiburg,FR,Schweiz,,,,,,,,,,
1626,Rueyres-Treyfayes,Freiburg,FR,Schweiz,,,,,,,,,,
1627,Vaulruz,Freiburg,FR,Schweiz,,,,,,,,,,
1628,Vuadens,Freiburg,FR,Schweiz,,,,,,,,,,
1630,Bulle,Freiburg,FR,Schweiz,,,,,,,,,,
1632,Riaz,Freiburg,FR,Schweiz,,,,,,,,,,
1633,Vuippens,Freiburg,FR,Schweiz,,,,,,,,,,
1633,Marsens,Freiburg,FR,Schweiz,,,,,,,,,,
1634,La Roche FR,Freiburg,FR,Schweiz,,,,,,,,,,
1635,La Tour-de-Trême,Freiburg,FR,Schweiz,,,,,,,,,,
1636,Broc,Freiburg,FR,Schweiz,,,,,,,,,,
1637,Charmey (Gruyère),Freiburg,FR,Schweiz,,,,,,,,,,
1638,Morlon,Freiburg,FR,Schweiz,,,,,,,,,,
1642,Sorens,Freiburg,FR,Schweiz,,,,,,,,,,
1643,Gumefens,Freiburg,FR,Schweiz,,,,,,,,,,
1644,Avry-devant-Pont,Freiburg,FR,Schweiz,,,,,,,,,,
1645,Le Bry,Freiburg,FR,Schweiz,,,,,,,,,,
1646,Echarlens,Freiburg,FR,Schweiz,,,,,,,,,,
1647,Corbières,Freiburg,FR,Schweiz,,,,,,,,,,
1648,Hauteville,Freiburg,FR,Schweiz,,,,,,,,,,
1649,Pont-la-Ville,Freiburg,FR,Schweiz,,,,,,,,,,
1651,Villarvolard,Freiburg,FR,Schweiz,,,,,,,,,,
1652,Botterens,Freiburg,FR,Schweiz,,,,,,,,,,
1652,Villarbeney,Freiburg,FR,Schweiz,,,,,,,,,,
1653,Châtel-sur-Montsalvens,Freiburg,FR,Schweiz,,,,,,,,,,
1653,Crésuz,Freiburg,FR,Schweiz,,,,,,,,,,
1654,Cerniat FR,Freiburg,FR,Schweiz,,,,,,,,,,
1656,Im Fang,Freiburg,FR,Schweiz,,,,,,,,,,
1656,Jaun,Freiburg,FR,Schweiz,,,,,,,,,,
1657,Abländschen,Bern,BE,Schweiz,,,,,,,,,,
1658,La Tine,Waadt,VD,Schweiz,,,,,,,,,,
1658,Rossinière,Waadt,VD,Schweiz,,,,,,,,,,
1659,Flendruz,Waadt,VD,Schweiz,,,,,,,,,,
1659,Rougemont,Waadt,VD,Schweiz,,,,,,,,,,
1660,Les Moulins,Waadt,VD,Schweiz,,,,,,,,,,
1660,L'Etivaz,Waadt,VD,Schweiz,,,,,,,,,,
1660,Château-d'Oex,Waadt,VD,Schweiz,,,,,,,,,,
1660,La Lécherette,Waadt,VD,Schweiz,,,,,,,,,,
1661,Le Pâquier-Montbarry,Freiburg,FR,Schweiz,,,,,,,,,,
1663,Moléson-sur-Gruyères,Freiburg,FR,Schweiz,,,,,,,,,,
1663,Pringy,Freiburg,FR,Schweiz,,,,,,,,,,
1663,Gruyères,Freiburg,FR,Schweiz,,,,,,,,,,
1663,Epagny,Freiburg,FR,Schweiz,,,,,,,,,,
1665,Estavannens,Freiburg,FR,Schweiz,,,,,,,,,,
1666,Villars-sous-Mont,Freiburg,FR,Schweiz,,,,,,,,,,
1666,Grandvillard,Freiburg,FR,Schweiz,,,,,,,,,,
1667,Enney,Freiburg,FR,Schweiz,,,,,,,,,,
1669,Neirivue,Freiburg,FR,Schweiz,,,,,,,,,,
1669,Les Sciernes-d'Albeuve,Freiburg,FR,Schweiz,,,,,,,,,,
1669,Montbovon,Freiburg,FR,Schweiz,,,,,,,,,,
1669,Lessoc,Freiburg,FR,Schweiz,,,,,,,,,,
1669,Albeuve,Freiburg,FR,Schweiz,,,,,,,,,,
1670,Bionnens,Freiburg,FR,Schweiz,,,,,,,,,,
1670,Esmonts,Freiburg,FR,Schweiz,,,,,,,,,,
1670,Ursy,Freiburg,FR,Schweiz,,,,,,,,,,
1673,Auboranges,Freiburg,FR,Schweiz,,,,,,,,,,
1673,Ecublens FR,Freiburg,FR,Schweiz,,,,,,,,,,
1673,Rue,Freiburg,FR,Schweiz,,,,,,,,,,
1673,Gillarens,Freiburg,FR,Schweiz,,,,,,,,,,
1673,Promasens,Freiburg,FR,Schweiz,,,,,,,,,,
1674,Vuarmarens,Freiburg,FR,Schweiz,,,,,,,,,,
1674,Montet (Glâne),Freiburg,FR,Schweiz,,,,,,,,,,
1674,Morlens,Freiburg,FR,Schweiz,,,,,,,,,,
1675,Vauderens,Freiburg,FR,Schweiz,,,,,,,,,,
1675,Blessens,Freiburg,FR,Schweiz,,,,,,,,,,
1675,Mossel,Freiburg,FR,Schweiz,,,,,,,,,,
1676,Chavannes-les-Forts,Freiburg,FR,Schweiz,,,,,,,,,,
1677,Prez-vers-Siviriez,Freiburg,FR,Schweiz,,,,,,,,,,
1678,Siviriez,Freiburg,FR,Schweiz,,,,,,,,,,
1679,Villaraboud,Freiburg,FR,Schweiz,,,,,,,,,,
1680,Berlens,Freiburg,FR,Schweiz,,,,,,,,,,
1680,Romont FR,Freiburg,FR,Schweiz,,,,,,,,,,
1681,Billens,Freiburg,FR,Schweiz,,,,,,,,,,
1681,Hennens,Freiburg,FR,Schweiz,,,,,,,,,,
1682,Villars-Bramard,Waadt,VD,Schweiz,,,,,,,,,,
1682,Dompierre VD,Waadt,VD,Schweiz,,,,,,,,,,
1682,Lovatens,Waadt,VD,Schweiz,,,,,,,,,,
1682,Cerniaz VD,Waadt,VD,Schweiz,,,,,,,,,,
1682,Prévonloup,Waadt,VD,Schweiz,,,,,,,,,,
1683,Brenles,Waadt,VD,Schweiz,,,,,,,,,,
1683,Chesalles-sur-Moudon,Waadt,VD,Schweiz,,,,,,,,,,
1683,Sarzens,Waadt,VD,Schweiz,,,,,,,,,,
1684,Mézières FR,Freiburg,FR,Schweiz,,,,,,,,,,
1685,Villariaz,Freiburg,FR,Schweiz,,,,,,,,,,
1686,Grangettes-près-Romont,Freiburg,FR,Schweiz,,,,,,,,,,
1686,La Neirigue,Freiburg,FR,Schweiz,,,,,,,,,,
1687,Estévenens,Freiburg,FR,Schweiz,,,,,,,,,,
1687,La Magne,Freiburg,FR,Schweiz,,,,,,,,,,
1687,Vuisternens-devant-Romont,Freiburg,FR,Schweiz,,,,,,,,,,
1688,Sommentier,Freiburg,FR,Schweiz,,,,,,,,,,
1688,Lieffrens,Freiburg,FR,Schweiz,,,,,,,,,,
1689,Le Châtelard-près-Romont,Freiburg,FR,Schweiz,,,,,,,,,,
1690,Lussy FR,Freiburg,FR,Schweiz,,,,,,,,,,
1690,Villaz-St-Pierre,Freiburg,FR,Schweiz,,,,,,,,,,
1691,Villarimboud,Freiburg,FR,Schweiz,,,,,,,,,,
1692,Massonnens,Freiburg,FR,Schweiz,,,,,,,,,,
1694,Orsonnens,Freiburg,FR,Schweiz,,,,,,,,,,
1694,Chavannes-sous-Orsonnens,Freiburg,FR,Schweiz,,,,,,,,,,
1694,Villargiroud,Freiburg,FR,Schweiz,,,,,,,,,,
1694,Villarsiviriaux,Freiburg,FR,Schweiz,,,,,,,,,,
1695,Villarlod,Freiburg,FR,Schweiz,,,,,,,,,,
1695,Estavayer-le-Gibloux,Freiburg,FR,Schweiz,,,,,,,,,,
1695,Rueyres-St-Laurent,Freiburg,FR,Schweiz,,,,,,,,,,
1695,Villarsel-le-Gibloux,Freiburg,FR,Schweiz,,,,,,,,,,
1696,Vuisternens-en-Ogoz,Freiburg,FR,Schweiz,,,,,,,,,,
1697,La Joux FR,Freiburg,FR,Schweiz,,,,,,,,,,
1697,Les Ecasseys,Freiburg,FR,Schweiz,,,,,,,,,,
1699,Bouloz,Freiburg,FR,Schweiz,,,,,,,,,,
1699,Pont (Veveyse),Freiburg,FR,Schweiz,,,,,,,,,,
1699,Porsel,Freiburg,FR,Schweiz,,,,,,,,,,
1700,Fribourg,Freiburg,FR,Schweiz,,,,,,,,,,
1708,Fribourg,Freiburg,FR,Schweiz,,,,,,,,,,
1712,Tafers,Freiburg,FR,Schweiz,,,,,,,,,,
1713,St. Antoni,Freiburg,FR,Schweiz,,,,,,,,,,
1714,Heitenried,Freiburg,FR,Schweiz,,,,,,,,,,
1715,Alterswil FR,Freiburg,FR,Schweiz,,,,,,,,,,
1716,Oberschrot,Freiburg,FR,Schweiz,,,,,,,,,,
1716,Schwarzsee,Freiburg,FR,Schweiz,,,,,,,,,,
1716,Plaffeien,Freiburg,FR,Schweiz,,,,,,,,,,
1717,St. Ursen,Freiburg,FR,Schweiz,,,,,,,,,,
1718,Rechthalten,Freiburg,FR,Schweiz,,,,,,,,,,
1719,Zumholz,Freiburg,FR,Schweiz,,,,,,,,,,
1719,Brünisried,Freiburg,FR,Schweiz,,,,,,,,,,
1720,Chésopelloz,Freiburg,FR,Schweiz,,,,,,,,,,
1720,Corminboeuf,Freiburg,FR,Schweiz,,,,,,,,,,
1721,Cormérod,Freiburg,FR,Schweiz,,,,,,,,,,
1721,Courtion,Freiburg,FR,Schweiz,,,,,,,,,,
1721,Misery,Freiburg,FR,Schweiz,,,,,,,,,,
1722,Bourguillon,Freiburg,FR,Schweiz,,,,,,,,,,
1723,Marly,Freiburg,FR,Schweiz,,,,,,,,,,
1723,Pierrafortscha,Freiburg,FR,Schweiz,,,,,,,,,,
1723,Villarsel-sur-Marly,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Bonnefontaine,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Essert FR,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Ferpicloz,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Montévraz,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Oberried FR,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Senèdes,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Zénauva,Freiburg,FR,Schweiz,,,,,,,,,,
1724,Le Mouret,Freiburg,FR,Schweiz,,,,,,,,,,
1725,Posieux,Freiburg,FR,Schweiz,,,,,,,,,,
1726,Farvagny-le-Petit,Freiburg,FR,Schweiz,,,,,,,,,,
1726,Grenilles,Freiburg,FR,Schweiz,,,,,,,,,,
1726,Posat,Freiburg,FR,Schweiz,,,,,,,,,,
1726,Farvagny,Freiburg,FR,Schweiz,,,,,,,,,,
1727,Magnedens,Freiburg,FR,Schweiz,,,,,,,,,,
1727,Corpataux-Magnedens,Freiburg,FR,Schweiz,,,,,,,,,,
1728,Rossens FR,Freiburg,FR,Schweiz,,,,,,,,,,
1730,Ecuvillens,Freiburg,FR,Schweiz,,,,,,,,,,
1731,Ependes FR,Freiburg,FR,Schweiz,,,,,,,,,,
1732,Arconciel,Freiburg,FR,Schweiz,,,,,,,,,,
1733,Treyvaux,Freiburg,FR,Schweiz,,,,,,,,,,
1734,Tentlingen,Freiburg,FR,Schweiz,,,,,,,,,,
1735,Giffers,Freiburg,FR,Schweiz,,,,,,,,,,
1736,St. Silvester,Freiburg,FR,Schweiz,,,,,,,,,,
1737,Plasselb,Freiburg,FR,Schweiz,,,,,,,,,,
1738,Sangernboden,Bern,BE,Schweiz,,,,,,,,,,
1740,Neyruz FR,Freiburg,FR,Schweiz,,,,,,,,,,
1741,Cottens FR,Freiburg,FR,Schweiz,,,,,,,,,,
1742,Autigny,Freiburg,FR,Schweiz,,,,,,,,,,
1744,Chénens,Freiburg,FR,Schweiz,,,,,,,,,,
1745,Lentigny,Freiburg,FR,Schweiz,,,,,,,,,,
1746,Prez-vers-Noréaz,Freiburg,FR,Schweiz,,,,,,,,,,
1747,Corserey,Freiburg,FR,Schweiz,,,,,,,,,,
1748,Torny-le-Grand,Freiburg,FR,Schweiz,,,,,,,,,,
1749,Middes,Freiburg,FR,Schweiz,,,,,,,,,,
1752,Villars-sur-Glâne,Freiburg,FR,Schweiz,,,,,,,,,,
1753,Matran,Freiburg,FR,Schweiz,,,,,,,,,,
1754,Rosé,Freiburg,FR,Schweiz,,,,,,,,,,
1754,Corjolens,Freiburg,FR,Schweiz,,,,,,,,,,
1754,Avry-sur-Matran,Freiburg,FR,Schweiz,,,,,,,,,,
1754,Avry-Centre FR,Freiburg,FR,Schweiz,,,,,,,,,,
1756,Onnens FR,Freiburg,FR,Schweiz,,,,,,,,,,
1756,Lovens,Freiburg,FR,Schweiz,,,,,,,,,,
1757,Noréaz,Freiburg,FR,Schweiz,,,,,,,,,,
1762,Givisiez,Freiburg,FR,Schweiz,,,,,,,,,,
1763,Granges-Paccot,Freiburg,FR,Schweiz,,,,,,,,,,
1772,Ponthaux,Freiburg,FR,Schweiz,,,,,,,,,,
1772,Nierlet-les-Bois,Freiburg,FR,Schweiz,,,,,,,,,,
1772,Grolley,Freiburg,FR,Schweiz,,,,,,,,,,
1773,Léchelles,Freiburg,FR,Schweiz,,,,,,,,,,
1773,Chandon,Freiburg,FR,Schweiz,,,,,,,,,,
1773,Russy,Freiburg,FR,Schweiz,,,,,,,,,,
1774,Montagny-les-Monts,Freiburg,FR,Schweiz,,,,,,,,,,
1774,Cousset,Freiburg,FR,Schweiz,,,,,,,,,,
1775,Mannens,Freiburg,FR,Schweiz,,,,,,,,,,
1775,Grandsivaz,Freiburg,FR,Schweiz,,,,,,,,,,
1776,Montagny-la-Ville,Freiburg,FR,Schweiz,,,,,,,,,,
1782,Autafond,Freiburg,FR,Schweiz,,,,,,,,,,
1782,La Corbaz,Freiburg,FR,Schweiz,,,,,,,,,,
1782,Cormagens,Freiburg,FR,Schweiz,,,,,,,,,,
1782,Lossy,Freiburg,FR,Schweiz,,,,,,,,,,
1782,Formangueires,Freiburg,FR,Schweiz,,,,,,,,,,
1782,Belfaux,Freiburg,FR,Schweiz,,,,,,,,,,
1783,Pensier,Freiburg,FR,Schweiz,,,,,,,,,,
1783,Barberêche,Freiburg,FR,Schweiz,,,,,,,,,,
1784,Cournillens,Freiburg,FR,Schweiz,,,,,,,,,,
1784,Wallenried,Freiburg,FR,Schweiz,,,,,,,,,,
1784,Courtepin,Freiburg,FR,Schweiz,,,,,,,,,,
1785,Cressier FR,Freiburg,FR,Schweiz,,,,,,,,,,
1786,Sugiez,Freiburg,FR,Schweiz,,,,,,,,,,
1787,Môtier (Vully),Freiburg,FR,Schweiz,,,,,,,,,,
1787,Mur (Vully) FR,Freiburg,FR,Schweiz,,,,,,,,,,
1787,Mur (Vully) VD,Waadt,VD,Schweiz,,,,,,,,,,
1788,Praz (Vully),Freiburg,FR,Schweiz,,,,,,,,,,
1789,Lugnorre,Freiburg,FR,Schweiz,,,,,,,,,,
1791,Courtaman,Freiburg,FR,Schweiz,,,,,,,,,,
1792,Guschelmuth,Freiburg,FR,Schweiz,,,,,,,,,,
1792,Cordast,Freiburg,FR,Schweiz,,,,,,,,,,
1793,Jeuss,Freiburg,FR,Schweiz,,,,,,,,,,
1794,Salvenach,Freiburg,FR,Schweiz,,,,,,,,,,
1795,Courlevon,Freiburg,FR,Schweiz,,,,,,,,,,
1796,Courgevaux,Freiburg,FR,Schweiz,,,,,,,,,,
1797,Münchenwiler,Bern,BE,Schweiz,,,,,,,,,,
1800,Vevey,Waadt,VD,Schweiz,,,,,,,,,,
1801,Le Mont-Pèlerin,Waadt,VD,Schweiz,,,,,,,,,,
1802,Corseaux,Waadt,VD,Schweiz,,,,,,,,,,
1803,Chardonne,Waadt,VD,Schweiz,,,,,,,,,,
1804,Corsier-sur-Vevey,Waadt,VD,Schweiz,,,,,,,,,,
1805,Jongny,Waadt,VD,Schweiz,,,,,,,,,,
1806,St-Légier-La Chiésaz,Waadt,VD,Schweiz,,,,,,,,,,
1807,Blonay,Waadt,VD,Schweiz,,,,,,,,,,
1808,Les Monts-de-Corsier,Waadt,VD,Schweiz,,,,,,,,,,
1809,Fenil-sur-Corsier,Waadt,VD,Schweiz,,,,,,,,,,
1814,La Tour-de-Peilz,Waadt,VD,Schweiz,,,,,,,,,,
1815,Clarens,Waadt,VD,Schweiz,,,,,,,,,,
1816,Chailly-Montreux,Waadt,VD,Schweiz,,,,,,,,,,
1817,Brent,Waadt,VD,Schweiz,,,,,,,,,,
1820,Montreux,Waadt,VD,Schweiz,,,,,,,,,,
1820,Veytaux,Waadt,VD,Schweiz,,,,,,,,,,
1820,Territet,Waadt,VD,Schweiz,,,,,,,,,,
1822,Chernex,Waadt,VD,Schweiz,,,,,,,,,,
1823,Glion,Waadt,VD,Schweiz,,,,,,,,,,
1824,Caux,Waadt,VD,Schweiz,,,,,,,,,,
1832,Villard-sur-Chamby,Waadt,VD,Schweiz,,,,,,,,,,
1832,Chamby,Waadt,VD,Schweiz,,,,,,,,,,
1833,Les Avants,Waadt,VD,Schweiz,,,,,,,,,,
1844,Villeneuve VD,Waadt,VD,Schweiz,,,,,,,,,,
1845,Noville,Waadt,VD,Schweiz,,,,,,,,,,
1846,Chessel,Waadt,VD,Schweiz,,,,,,,,,,
1847,Rennaz,Waadt,VD,Schweiz,,,,,,,,,,
1852,Roche VD,Waadt,VD,Schweiz,,,,,,,,,,
1853,Yvorne,Waadt,VD,Schweiz,,,,,,,,,,
1854,Leysin,Waadt,VD,Schweiz,,,,,,,,,,
1856,Corbeyrier,Waadt,VD,Schweiz,,,,,,,,,,
1860,Aigle,Waadt,VD,Schweiz,,,,,,,,,,
1862,La Comballaz,Waadt,VD,Schweiz,,,,,,,,,,
1862,Les Mosses,Waadt,VD,Schweiz,,,,,,,,,,
1863,Le Sépey,Waadt,VD,Schweiz,,,,,,,,,,
1864,Vers-l'Eglise,Waadt,VD,Schweiz,,,,,,,,,,
1865,Les Diablerets,Waadt,VD,Schweiz,,,,,,,,,,
1866,La Forclaz VD,Waadt,VD,Schweiz,,,,,,,,,,
1867,St-Triphon,Waadt,VD,Schweiz,,,,,,,,,,
1867,Panex,Waadt,VD,Schweiz,,,,,,,,,,
1867,Ollon VD,Waadt,VD,Schweiz,,,,,,,,,,
1868,Collombey,Wallis,VS,Schweiz,,,,,,,,,,
1869,Massongex,Wallis,VS,Schweiz,,,,,,,,,,
1870,Monthey,Wallis,VS,Schweiz,,,,,,,,,,
1871,Choëx,Wallis,VS,Schweiz,,,,,,,,,,
1871,Les Giettes,Wallis,VS,Schweiz,,,,,,,,,,
1872,Troistorrents,Wallis,VS,Schweiz,,,,,,,,,,
1873,Champoussin,Wallis,VS,Schweiz,,,,,,,,,,
1873,Les Crosets,Wallis,VS,Schweiz,,,,,,,,,,
1873,Val-d'Illiez,Wallis,VS,Schweiz,,,,,,,,,,
1874,Champéry,Wallis,VS,Schweiz,,,,,,,,,,
1875,Morgins,Wallis,VS,Schweiz,,,,,,,,,,
1880,Fenalet-sur-Bex,Waadt,VD,Schweiz,,,,,,,,,,
1880,Frenières-sur-Bex,Waadt,VD,Schweiz,,,,,,,,,,
1880,Les Plans-sur-Bex,Waadt,VD,Schweiz,,,,,,,,,,
1880,Bex,Waadt,VD,Schweiz,,,,,,,,,,
1882,Les Posses-sur-Bex,Waadt,VD,Schweiz,,,,,,,,,,
1882,Gryon,Waadt,VD,Schweiz,,,,,,,,,,
1884,Huémoz,Waadt,VD,Schweiz,,,,,,,,,,
1884,Arveyes,Waadt,VD,Schweiz,,,,,,,,,,
1884,Villars-sur-Ollon,Waadt,VD,Schweiz,,,,,,,,,,
1885,Chesières,Waadt,VD,Schweiz,,,,,,,,,,
1890,Mex VS,Wallis,VS,Schweiz,,,,,,,,,,
1890,St-Maurice,Wallis,VS,Schweiz,,,,,,,,,,
1891,Vérossaz,Wallis,VS,Schweiz,,,,,,,,,,
1892,Lavey-les-Bains,Waadt,VD,Schweiz,,,,,,,,,,
1892,Morcles,Waadt,VD,Schweiz,,,,,,,,,,
1892,Lavey-Village,Waadt,VD,Schweiz,,,,,,,,,,
1893,Muraz (Collombey),Wallis,VS,Schweiz,,,,,,,,,,
1895,Vionnaz,Wallis,VS,Schweiz,,,,,,,,,,
1896,Miex,Wallis,VS,Schweiz,,,,,,,,,,
1896,Vouvry,Wallis,VS,Schweiz,,,,,,,,,,
1897,Les Evouettes,Wallis,VS,Schweiz,,,,,,,,,,
1897,Bouveret,Wallis,VS,Schweiz,,,,,,,,,,
1898,St-Gingolph,Wallis,VS,Schweiz,,,,,,,,,,
1899,Torgon,Wallis,VS,Schweiz,,,,,,,,,,
